status, source address, destination address, ttl, payload, FailureCondition
arrived, 0, 5, 19, Round 81
arrived, 0, 5, 15, Round 77
arrived, 0, 5, 19, Round 82
arrived, 0, 5, 15, Round 78
arrived, 0, 5, 15, Round 79
arrived, 0, 5, 19, Round 84
arrived, 0, 5, 19, Round 85
arrived, 0, 5, 15, Round 83
arrived, 0, 5, 19, Round 88
arrived, 0, 5, 15, Round 86
arrived, 0, 5, 15, Round 87
arrived, 0, 5, 15, Round 89
arrived, 0, 5, 19, Round 91
arrived, 0, 5, 15, Round 90
arrived, 0, 5, 19, Round 93
arrived, 0, 5, 15, Round 92
arrived, 0, 5, 15, Round 94
arrived, 0, 5, 19, Round 98
arrived, 0, 5, 15, Round 95
arrived, 0, 5, 15, Round 96
arrived, 0, 5, 15, Round 97
arrived, 0, 5, 19, Round 101
arrived, 0, 5, 19, Round 102
arrived, 0, 5, 15, Round 99
arrived, 0, 5, 19, Round 103
arrived, 0, 5, 15, Round 100
arrived, 0, 5, 19, Round 104
arrived, 0, 5, 19, Round 105
arrived, 0, 5, 19, Round 106
arrived, 0, 5, 19, Round 108
arrived, 0, 5, 19, Round 109
arrived, 0, 5, 15, Round 107
arrived, 0, 5, 15, Round 110
arrived, 0, 5, 19, Round 112
arrived, 0, 5, 15, Round 111
arrived, 0, 5, 19, Round 114
arrived, 0, 5, 19, Round 115
arrived, 0, 5, 15, Round 113
arrived, 0, 5, 19, Round 116
arrived, 0, 5, 19, Round 119
arrived, 0, 5, 15, Round 117
arrived, 0, 5, 19, Round 122
arrived, 0, 5, 15, Round 118
arrived, 0, 5, 15, Round 120
arrived, 0, 5, 15, Round 121
arrived, 0, 5, 19, Round 125
arrived, 0, 5, 19, Round 126
arrived, 0, 5, 15, Round 123
arrived, 0, 5, 15, Round 124
arrived, 0, 5, 19, Round 127
arrived, 0, 5, 19, Round 128
arrived, 0, 5, 19, Round 129
arrived, 0, 5, 15, Round 130
arrived, 0, 5, 19, Round 133
arrived, 0, 5, 15, Round 131
arrived, 0, 5, 15, Round 132
arrived, 0, 5, 19, Round 135
arrived, 0, 5, 19, Round 136
arrived, 0, 5, 15, Round 134
arrived, 0, 5, 19, Round 137
arrived, 0, 5, 19, Round 139
arrived, 0, 5, 15, Round 138
dropped, 0, 5, 19, Round 140, LINK_FAILURE
dropped, 0, 5, 19, Round 141, LINK_FAILURE
dropped, 0, 5, 19, Round 142, LINK_FAILURE
dropped, 0, 5, 19, Round 143, LINK_FAILURE
arrived, 0, 5, 15, Round 144
arrived, 0, 5, 15, Round 145
dropped, 0, 5, 19, Round 148, LINK_FAILURE
dropped, 0, 5, 19, Round 149, LINK_FAILURE
dropped, 0, 5, 19, Round 150, LINK_FAILURE
dropped, 0, 5, 19, Round 152, LINK_FAILURE
arrived, 0, 5, 15, Round 146
arrived, 0, 5, 15, Round 147
dropped, 0, 5, 19, Round 155, LINK_FAILURE
arrived, 0, 5, 15, Round 151
dropped, 0, 5, 19, Round 156, LINK_FAILURE
arrived, 0, 5, 15, Round 153
dropped, 0, 5, 19, Round 157, LINK_FAILURE
dropped, 0, 5, 19, Round 158, LINK_FAILURE
dropped, 0, 5, 19, Round 159, LINK_FAILURE
arrived, 0, 5, 15, Round 154
arrived, 0, 5, 15, Round 160
dropped, 0, 5, 19, Round 162, LINK_FAILURE
arrived, 0, 5, 15, Round 161
dropped, 0, 5, 19, Round 163, LINK_FAILURE
dropped, 0, 5, 19, Round 164, LINK_FAILURE
arrived, 0, 5, 15, Round 165
dropped, 0, 5, 19, Round 166, LINK_FAILURE
dropped, 0, 5, 19, Round 167, LINK_FAILURE
dropped, 0, 5, 19, Round 168, LINK_FAILURE
dropped, 0, 5, 19, Round 171, LINK_FAILURE
dropped, 0, 5, 19, Round 173, LINK_FAILURE
arrived, 0, 5, 15, Round 169
arrived, 0, 5, 15, Round 170
arrived, 0, 5, 15, Round 172
dropped, 0, 5, 19, Round 176, LINK_FAILURE
dropped, 0, 5, 19, Round 178, LINK_FAILURE
arrived, 0, 5, 15, Round 174
dropped, 0, 5, 19, Round 180, LINK_FAILURE
dropped, 0, 5, 19, Round 181, LINK_FAILURE
arrived, 0, 5, 15, Round 175
arrived, 0, 5, 15, Round 177
dropped, 0, 5, 19, Round 184, LINK_FAILURE
dropped, 0, 5, 19, Round 186, LINK_FAILURE
dropped, 0, 5, 19, Round 187, LINK_FAILURE
arrived, 0, 5, 15, Round 179
arrived, 0, 5, 15, Round 182
arrived, 0, 5, 15, Round 183
arrived, 0, 5, 15, Round 185
dropped, 0, 5, 19, Round 191, LINK_FAILURE
dropped, 0, 5, 19, Round 192, LINK_FAILURE
arrived, 0, 5, 15, Round 188
dropped, 0, 5, 19, Round 193, LINK_FAILURE
arrived, 0, 5, 15, Round 189
arrived, 0, 5, 15, Round 190
dropped, 0, 5, 19, Round 196, LINK_FAILURE
arrived, 0, 5, 15, Round 194
arrived, 0, 5, 15, Round 195
dropped, 0, 5, 19, Round 199, LINK_FAILURE
dropped, 0, 5, 19, Round 200, LINK_FAILURE
dropped, 0, 5, 19, Round 201, LINK_FAILURE
arrived, 0, 5, 15, Round 197
dropped, 0, 5, 19, Round 202, LINK_FAILURE
arrived, 0, 5, 15, Round 198
dropped, 0, 5, 19, Round 203, LINK_FAILURE
dropped, 0, 5, 19, Round 205, LINK_FAILURE
dropped, 0, 5, 19, Round 206, LINK_FAILURE
dropped, 0, 5, 19, Round 207, LINK_FAILURE
dropped, 0, 5, 19, Round 209, LINK_FAILURE
arrived, 0, 5, 15, Round 204
arrived, 0, 5, 19, Round 211
arrived, 0, 5, 19, Round 212
arrived, 0, 5, 15, Round 208
arrived, 0, 5, 15, Round 210
arrived, 0, 5, 19, Round 216
arrived, 0, 5, 15, Round 213
arrived, 0, 5, 15, Round 214
arrived, 0, 5, 19, Round 217
arrived, 0, 5, 15, Round 215
arrived, 0, 5, 19, Round 220
arrived, 0, 5, 15, Round 218
arrived, 0, 5, 19, Round 221
arrived, 0, 5, 15, Round 219
arrived, 0, 5, 19, Round 224
arrived, 0, 5, 15, Round 222
arrived, 0, 5, 19, Round 226
arrived, 0, 5, 19, Round 227
arrived, 0, 5, 15, Round 223
arrived, 0, 5, 19, Round 228
arrived, 0, 5, 15, Round 225
arrived, 0, 5, 19, Round 229
arrived, 0, 5, 19, Round 230
arrived, 0, 5, 19, Round 231
arrived, 0, 5, 19, Round 234
arrived, 0, 5, 15, Round 232
arrived, 0, 5, 15, Round 233
arrived, 0, 5, 15, Round 235
arrived, 0, 5, 15, Round 236
arrived, 0, 5, 19, Round 240
arrived, 0, 5, 15, Round 237
arrived, 0, 5, 15, Round 238
arrived, 0, 5, 19, Round 241
arrived, 0, 5, 15, Round 239
arrived, 0, 5, 19, Round 244
arrived, 0, 5, 15, Round 242
arrived, 0, 5, 19, Round 245
arrived, 0, 5, 19, Round 246
arrived, 0, 5, 15, Round 243
arrived, 0, 5, 19, Round 247
arrived, 0, 5, 19, Round 249
arrived, 0, 5, 15, Round 248
arrived, 0, 5, 15, Round 250
arrived, 0, 5, 15, Round 251
arrived, 0, 5, 15, Round 252
arrived, 0, 5, 15, Round 253
arrived, 0, 5, 19, Round 257
arrived, 0, 5, 19, Round 258
arrived, 0, 5, 15, Round 254
arrived, 0, 5, 15, Round 255
arrived, 0, 5, 19, Round 260
arrived, 0, 5, 15, Round 256
arrived, 0, 5, 15, Round 259
arrived, 0, 5, 19, Round 263
arrived, 0, 5, 15, Round 261
arrived, 0, 5, 15, Round 262
arrived, 0, 5, 19, Round 265
arrived, 0, 5, 15, Round 264
arrived, 0, 5, 19, Round 268
arrived, 0, 5, 15, Round 266
arrived, 0, 5, 15, Round 267
arrived, 0, 5, 19, Round 272
arrived, 0, 5, 19, Round 273
arrived, 0, 5, 15, Round 269
arrived, 0, 5, 15, Round 270
arrived, 0, 5, 19, Round 275
arrived, 0, 5, 15, Round 271
arrived, 0, 5, 15, Round 274
arrived, 0, 5, 15, Round 276
arrived, 0, 5, 15, Round 277
dropped, 0, 5, 19, Round 281, LINK_FAILURE
dropped, 0, 5, 19, Round 282, LINK_FAILURE
dropped, 0, 5, 19, Round 283, LINK_FAILURE
arrived, 0, 5, 15, Round 278
arrived, 0, 5, 15, Round 279
dropped, 0, 5, 19, Round 285, LINK_FAILURE
arrived, 0, 5, 15, Round 280
dropped, 0, 5, 19, Round 286, LINK_FAILURE
arrived, 0, 5, 15, Round 284
arrived, 0, 5, 15, Round 287
arrived, 0, 5, 15, Round 288
arrived, 0, 5, 15, Round 289
dropped, 0, 5, 19, Round 292, LINK_FAILURE
arrived, 0, 5, 15, Round 290
dropped, 0, 5, 19, Round 294, LINK_FAILURE
arrived, 0, 5, 15, Round 291
dropped, 0, 5, 19, Round 295, LINK_FAILURE
arrived, 0, 5, 15, Round 293
arrived, 0, 5, 15, Round 296
dropped, 0, 5, 19, Round 298, LINK_FAILURE
dropped, 0, 5, 19, Round 299, LINK_FAILURE
arrived, 0, 5, 15, Round 297
dropped, 0, 5, 19, Round 301, LINK_FAILURE
dropped, 0, 5, 19, Round 302, LINK_FAILURE
arrived, 0, 5, 15, Round 300
arrived, 0, 5, 15, Round 303
dropped, 0, 5, 19, Round 307, LINK_FAILURE
arrived, 0, 5, 15, Round 304
dropped, 0, 5, 19, Round 310, LINK_FAILURE
arrived, 0, 5, 15, Round 305
dropped, 0, 5, 19, Round 311, LINK_FAILURE
arrived, 0, 5, 15, Round 306
dropped, 0, 5, 19, Round 312, LINK_FAILURE
arrived, 0, 5, 15, Round 308
arrived, 0, 5, 15, Round 309
arrived, 0, 5, 15, Round 313
dropped, 0, 5, 19, Round 316, LINK_FAILURE
dropped, 0, 5, 19, Round 317, LINK_FAILURE
arrived, 0, 5, 15, Round 314
arrived, 0, 5, 15, Round 315
arrived, 0, 5, 15, Round 318
dropped, 0, 5, 19, Round 321, LINK_FAILURE
arrived, 0, 5, 15, Round 319
dropped, 0, 5, 19, Round 323, LINK_FAILURE
dropped, 0, 5, 19, Round 324, LINK_FAILURE
dropped, 0, 5, 19, Round 325, LINK_FAILURE
arrived, 0, 5, 15, Round 320
arrived, 0, 5, 15, Round 322
dropped, 0, 5, 19, Round 328, LINK_FAILURE
arrived, 0, 5, 15, Round 326
arrived, 0, 5, 15, Round 327
dropped, 0, 5, 19, Round 333, LINK_FAILURE
arrived, 0, 5, 15, Round 329
dropped, 0, 5, 19, Round 334, LINK_FAILURE
arrived, 0, 5, 15, Round 330
dropped, 0, 5, 19, Round 335, LINK_FAILURE
dropped, 0, 5, 19, Round 336, LINK_FAILURE
dropped, 0, 5, 19, Round 337, LINK_FAILURE
arrived, 0, 5, 15, Round 331
arrived, 0, 5, 15, Round 332
arrived, 0, 5, 15, Round 338
arrived, 0, 5, 15, Round 339
arrived, 0, 5, 15, Round 340
arrived, 0, 5, 15, Round 341
arrived, 0, 5, 15, Round 342
arrived, 0, 5, 15, Round 343
dropped, 0, 5, 19, Round 346, LINK_FAILURE
dropped, 0, 5, 19, Round 347, LINK_FAILURE
dropped, 0, 5, 19, Round 348, LINK_FAILURE
dropped, 0, 5, 19, Round 349, LINK_FAILURE
arrived, 0, 5, 19, Round 350
arrived, 0, 5, 15, Round 344
arrived, 0, 5, 15, Round 345
arrived, 0, 5, 19, Round 352
arrived, 0, 5, 19, Round 353
arrived, 0, 5, 15, Round 351
arrived, 0, 5, 19, Round 354
arrived, 0, 5, 19, Round 355
arrived, 0, 5, 19, Round 356
arrived, 0, 5, 19, Round 357
arrived, 0, 5, 15, Round 358
arrived, 0, 5, 19, Round 361
arrived, 0, 5, 19, Round 362
arrived, 0, 5, 15, Round 359
arrived, 0, 5, 19, Round 363
arrived, 0, 5, 15, Round 360
arrived, 0, 5, 19, Round 365
arrived, 0, 5, 15, Round 364
arrived, 0, 5, 19, Round 368
arrived, 0, 5, 15, Round 366
arrived, 0, 5, 19, Round 370
arrived, 0, 5, 15, Round 367
arrived, 0, 5, 15, Round 369
arrived, 0, 5, 15, Round 371
arrived, 0, 5, 19, Round 373
arrived, 0, 5, 15, Round 372
arrived, 0, 5, 19, Round 375
arrived, 0, 5, 15, Round 374
arrived, 0, 5, 15, Round 376
arrived, 0, 5, 19, Round 378
arrived, 0, 5, 15, Round 377
arrived, 0, 5, 19, Round 379
arrived, 0, 5, 19, Round 380
arrived, 0, 5, 19, Round 381
arrived, 0, 5, 19, Round 382
arrived, 0, 5, 19, Round 383
arrived, 0, 5, 19, Round 384
arrived, 0, 5, 15, Round 385
arrived, 0, 5, 15, Round 386
arrived, 0, 5, 15, Round 387
arrived, 0, 5, 19, Round 390
arrived, 0, 5, 19, Round 391
arrived, 0, 5, 15, Round 388
arrived, 0, 5, 15, Round 389
arrived, 0, 5, 19, Round 393
arrived, 0, 5, 15, Round 392
arrived, 0, 5, 19, Round 396
arrived, 0, 5, 15, Round 394
arrived, 0, 5, 19, Round 397
arrived, 0, 5, 15, Round 395
arrived, 0, 5, 19, Round 398
arrived, 0, 5, 19, Round 400
arrived, 0, 5, 15, Round 399
arrived, 0, 5, 19, Round 402
arrived, 0, 5, 15, Round 401
arrived, 0, 5, 19, Round 404
arrived, 0, 5, 15, Round 403
arrived, 0, 5, 19, Round 405
arrived, 0, 5, 19, Round 406
arrived, 0, 5, 19, Round 407
arrived, 0, 5, 19, Round 410
arrived, 0, 5, 15, Round 408
arrived, 0, 5, 19, Round 411
arrived, 0, 5, 15, Round 409
arrived, 0, 5, 15, Round 412
arrived, 0, 5, 19, Round 413
arrived, 0, 5, 15, Round 414
arrived, 0, 5, 19, Round 416
arrived, 0, 5, 19, Round 417
arrived, 0, 5, 15, Round 415
arrived, 0, 5, 19, Round 419
dropped, 0, 5, 19, Round 420, LINK_FAILURE
arrived, 0, 5, 15, Round 418
dropped, 0, 5, 19, Round 423, LINK_FAILURE
dropped, 0, 5, 19, Round 425, LINK_FAILURE
arrived, 0, 5, 15, Round 421
dropped, 0, 5, 19, Round 428, LINK_FAILURE
arrived, 0, 5, 15, Round 422
dropped, 0, 5, 19, Round 429, LINK_FAILURE
dropped, 0, 5, 19, Round 430, LINK_FAILURE
dropped, 0, 5, 19, Round 431, LINK_FAILURE
arrived, 0, 5, 15, Round 424
arrived, 0, 5, 15, Round 426
dropped, 0, 5, 19, Round 433, LINK_FAILURE
dropped, 0, 5, 19, Round 434, LINK_FAILURE
arrived, 0, 5, 15, Round 427
dropped, 0, 5, 19, Round 436, LINK_FAILURE
arrived, 0, 5, 15, Round 432
dropped, 0, 5, 19, Round 437, LINK_FAILURE
dropped, 0, 5, 19, Round 438, LINK_FAILURE
arrived, 0, 5, 15, Round 435
dropped, 0, 5, 19, Round 439, LINK_FAILURE
dropped, 0, 5, 19, Round 440, LINK_FAILURE
dropped, 0, 5, 19, Round 441, LINK_FAILURE
dropped, 0, 5, 19, Round 442, LINK_FAILURE
dropped, 0, 5, 19, Round 444, LINK_FAILURE
dropped, 0, 5, 19, Round 445, LINK_FAILURE
arrived, 0, 5, 15, Round 443
arrived, 0, 5, 15, Round 446
arrived, 0, 5, 15, Round 447
dropped, 0, 5, 19, Round 450, LINK_FAILURE
arrived, 0, 5, 15, Round 448
dropped, 0, 5, 19, Round 451, LINK_FAILURE
dropped, 0, 5, 19, Round 452, LINK_FAILURE
dropped, 0, 5, 19, Round 453, LINK_FAILURE
arrived, 0, 5, 15, Round 449
arrived, 0, 5, 15, Round 454
arrived, 0, 5, 15, Round 455
dropped, 0, 5, 19, Round 458, LINK_FAILURE
arrived, 0, 5, 15, Round 456
arrived, 0, 5, 15, Round 457
dropped, 0, 5, 19, Round 460, LINK_FAILURE
arrived, 0, 5, 15, Round 459
arrived, 0, 5, 15, Round 461
dropped, 0, 5, 19, Round 465, LINK_FAILURE
arrived, 0, 5, 15, Round 462
arrived, 0, 5, 15, Round 463
dropped, 0, 5, 19, Round 467, LINK_FAILURE
arrived, 0, 5, 15, Round 464
arrived, 0, 5, 15, Round 466
arrived, 0, 5, 15, Round 468
dropped, 0, 5, 19, Round 472, LINK_FAILURE
dropped, 0, 5, 19, Round 473, LINK_FAILURE
arrived, 0, 5, 15, Round 469
dropped, 0, 5, 19, Round 474, LINK_FAILURE
arrived, 0, 5, 15, Round 470
dropped, 0, 5, 19, Round 477, LINK_FAILURE
arrived, 0, 5, 15, Round 471
dropped, 0, 5, 19, Round 479, LINK_FAILURE
arrived, 0, 5, 15, Round 475
arrived, 0, 5, 15, Round 476
arrived, 0, 5, 15, Round 478
arrived, 0, 5, 15, Round 480
arrived, 0, 5, 15, Round 481
arrived, 0, 5, 15, Round 482
dropped, 0, 5, 19, Round 486, LINK_FAILURE
arrived, 0, 5, 15, Round 483
arrived, 0, 5, 15, Round 484
dropped, 0, 5, 19, Round 489, LINK_FAILURE
arrived, 0, 5, 19, Round 490
arrived, 0, 5, 15, Round 485
arrived, 0, 5, 19, Round 491
arrived, 0, 5, 15, Round 487
arrived, 0, 5, 15, Round 488
arrived, 0, 5, 19, Round 494
arrived, 0, 5, 15, Round 492
arrived, 0, 5, 19, Round 497
arrived, 0, 5, 15, Round 493
arrived, 0, 5, 15, Round 495
arrived, 0, 5, 19, Round 498
arrived, 0, 5, 15, Round 496
arrived, 0, 5, 15, Round 499
arrived, 0, 5, 19, Round 501
arrived, 0, 5, 15, Round 500
arrived, 0, 5, 19, Round 502
arrived, 0, 5, 19, Round 503
arrived, 0, 5, 15, Round 504
arrived, 0, 5, 15, Round 505
arrived, 0, 5, 15, Round 506
arrived, 0, 5, 19, Round 509
arrived, 0, 5, 19, Round 510
arrived, 0, 5, 15, Round 507
arrived, 0, 5, 15, Round 508
arrived, 0, 5, 19, Round 512
arrived, 0, 5, 15, Round 511
arrived, 0, 5, 19, Round 515
arrived, 0, 5, 15, Round 513
arrived, 0, 5, 19, Round 516
arrived, 0, 5, 15, Round 514
arrived, 0, 5, 19, Round 518
arrived, 0, 5, 15, Round 517
arrived, 0, 5, 15, Round 519
arrived, 0, 5, 19, Round 522
arrived, 0, 5, 19, Round 523
arrived, 0, 5, 15, Round 520
arrived, 0, 5, 15, Round 521
arrived, 0, 5, 19, Round 524
arrived, 0, 5, 19, Round 526
arrived, 0, 5, 15, Round 525
arrived, 0, 5, 19, Round 530
arrived, 0, 5, 15, Round 527
arrived, 0, 5, 15, Round 528
arrived, 0, 5, 19, Round 533
arrived, 0, 5, 15, Round 529
arrived, 0, 5, 19, Round 534
arrived, 0, 5, 15, Round 531
arrived, 0, 5, 19, Round 535
arrived, 0, 5, 15, Round 532
arrived, 0, 5, 19, Round 538
arrived, 0, 5, 15, Round 536
arrived, 0, 5, 19, Round 540
arrived, 0, 5, 15, Round 537
arrived, 0, 5, 19, Round 542
arrived, 0, 5, 15, Round 539
arrived, 0, 5, 19, Round 543
arrived, 0, 5, 15, Round 541
arrived, 0, 5, 19, Round 544
arrived, 0, 5, 19, Round 545
arrived, 0, 5, 19, Round 546
arrived, 0, 5, 19, Round 548
arrived, 0, 5, 15, Round 547
arrived, 0, 5, 19, Round 549
arrived, 0, 5, 19, Round 551
arrived, 0, 5, 15, Round 550
arrived, 0, 5, 19, Round 554
arrived, 0, 5, 15, Round 552
arrived, 0, 5, 19, Round 555
arrived, 0, 5, 15, Round 553
arrived, 0, 5, 19, Round 556
arrived, 0, 5, 19, Round 557
arrived, 0, 5, 19, Round 558
arrived, 0, 5, 15, Round 559
arrived, 0, 5, 15, Round 560
arrived, 0, 5, 15, Round 561
dropped, 0, 5, 19, Round 566, LINK_FAILURE
dropped, 0, 5, 19, Round 567, LINK_FAILURE
arrived, 0, 5, 15, Round 562
dropped, 0, 5, 19, Round 568, LINK_FAILURE
dropped, 0, 5, 19, Round 569, LINK_FAILURE
arrived, 0, 5, 15, Round 563
arrived, 0, 5, 15, Round 564
arrived, 0, 5, 15, Round 565
dropped, 0, 5, 19, Round 572, LINK_FAILURE
dropped, 0, 5, 19, Round 573, LINK_FAILURE
arrived, 0, 5, 15, Round 570
dropped, 0, 5, 19, Round 574, LINK_FAILURE
arrived, 0, 5, 15, Round 571
arrived, 0, 5, 15, Round 575
dropped, 0, 5, 19, Round 578, LINK_FAILURE
arrived, 0, 5, 15, Round 576
arrived, 0, 5, 15, Round 577
dropped, 0, 5, 19, Round 581, LINK_FAILURE
arrived, 0, 5, 15, Round 579
dropped, 0, 5, 19, Round 584, LINK_FAILURE
arrived, 0, 5, 15, Round 580
dropped, 0, 5, 19, Round 585, LINK_FAILURE
arrived, 0, 5, 15, Round 582
arrived, 0, 5, 15, Round 583
dropped, 0, 5, 19, Round 589, LINK_FAILURE
dropped, 0, 5, 19, Round 591, LINK_FAILURE
arrived, 0, 5, 15, Round 586
arrived, 0, 5, 15, Round 587
arrived, 0, 5, 15, Round 588
dropped, 0, 5, 19, Round 595, LINK_FAILURE
dropped, 0, 5, 19, Round 596, LINK_FAILURE
arrived, 0, 5, 15, Round 590
arrived, 0, 5, 15, Round 592
arrived, 0, 5, 15, Round 593
arrived, 0, 5, 15, Round 594
arrived, 0, 5, 15, Round 597
dropped, 0, 5, 19, Round 601, LINK_FAILURE
arrived, 0, 5, 15, Round 598
arrived, 0, 5, 15, Round 599
dropped, 0, 5, 19, Round 603, LINK_FAILURE
arrived, 0, 5, 15, Round 600
arrived, 0, 5, 15, Round 602
dropped, 0, 5, 19, Round 606, LINK_FAILURE
arrived, 0, 5, 15, Round 604
dropped, 0, 5, 19, Round 609, LINK_FAILURE
dropped, 0, 5, 19, Round 610, LINK_FAILURE
arrived, 0, 5, 15, Round 605
dropped, 0, 5, 19, Round 612, LINK_FAILURE
dropped, 0, 5, 19, Round 613, LINK_FAILURE
arrived, 0, 5, 15, Round 607
dropped, 0, 5, 19, Round 615, LINK_FAILURE
arrived, 0, 5, 15, Round 608
arrived, 0, 5, 15, Round 611
arrived, 0, 5, 15, Round 614
arrived, 0, 5, 15, Round 616
arrived, 0, 5, 15, Round 617
dropped, 0, 5, 19, Round 620, LINK_FAILURE
dropped, 0, 5, 19, Round 621, LINK_FAILURE
arrived, 0, 5, 15, Round 618
dropped, 0, 5, 19, Round 624, LINK_FAILURE
arrived, 0, 5, 15, Round 619
dropped, 0, 5, 19, Round 625, LINK_FAILURE
dropped, 0, 5, 19, Round 626, LINK_FAILURE
arrived, 0, 5, 15, Round 622
dropped, 0, 5, 19, Round 627, LINK_FAILURE
dropped, 0, 5, 19, Round 628, LINK_FAILURE
arrived, 0, 5, 15, Round 623
arrived, 0, 5, 19, Round 630
arrived, 0, 5, 15, Round 629
arrived, 0, 5, 19, Round 632
arrived, 0, 5, 15, Round 631
arrived, 0, 5, 19, Round 634
arrived, 0, 5, 15, Round 633
arrived, 0, 5, 19, Round 635
arrived, 0, 5, 19, Round 637
arrived, 0, 5, 15, Round 636
arrived, 0, 5, 19, Round 639
arrived, 0, 5, 15, Round 638
arrived, 0, 5, 15, Round 640
arrived, 0, 5, 19, Round 641
arrived, 0, 5, 19, Round 642
arrived, 0, 5, 19, Round 644
arrived, 0, 5, 15, Round 643
arrived, 0, 5, 19, Round 647
arrived, 0, 5, 15, Round 645
arrived, 0, 5, 19, Round 648
arrived, 0, 5, 15, Round 646
arrived, 0, 5, 19, Round 649
arrived, 0, 5, 19, Round 650
arrived, 0, 5, 15, Round 651
arrived, 0, 5, 15, Round 652
arrived, 0, 5, 15, Round 653
arrived, 0, 5, 19, Round 656
arrived, 0, 5, 19, Round 657
arrived, 0, 5, 15, Round 654
arrived, 0, 5, 19, Round 658
arrived, 0, 5, 15, Round 655
arrived, 0, 5, 19, Round 659
arrived, 0, 5, 19, Round 660
arrived, 0, 5, 19, Round 662
arrived, 0, 5, 19, Round 663
arrived, 0, 5, 15, Round 661
arrived, 0, 5, 19, Round 666
arrived, 0, 5, 15, Round 664
arrived, 0, 5, 19, Round 668
arrived, 0, 5, 19, Round 669
arrived, 0, 5, 15, Round 665
arrived, 0, 5, 19, Round 670
arrived, 0, 5, 15, Round 667
arrived, 0, 5, 19, Round 672
arrived, 0, 5, 15, Round 671
arrived, 0, 5, 19, Round 673
arrived, 0, 5, 19, Round 674
arrived, 0, 5, 19, Round 676
arrived, 0, 5, 19, Round 677
arrived, 0, 5, 15, Round 675
arrived, 0, 5, 19, Round 679
arrived, 0, 5, 19, Round 681
arrived, 0, 5, 19, Round 682
arrived, 0, 5, 15, Round 678
