iteration, destination,3->4,0->3,0->4,2->3,2->4,1->3,
23,4,1.9090909090909083,1.0909090909090908,1.5833333333333328,1.2727272727272725,1.4999999999999996,1.545454545454545,
24,4,1.8090909090909084,1.0,1.4249999999999996,1.1454545454545453,1.3499999999999996,1.4818181818181813,
25,4,1.8090909090909084,1.0,1.4249999999999996,1.1454545454545453,1.433333333333333,1.4818181818181813,
26,4,1.8999999999999992,1.0,1.4249999999999996,1.1454545454545453,1.433333333333333,1.572727272727272,
27,4,1.8999999999999992,1.0,1.4249999999999996,1.1454545454545453,1.433333333333333,1.0,
28,4,1.99090909090909,1.0909090909090908,1.4249999999999996,1.1454545454545453,1.433333333333333,1.0,
29,4,1.99090909090909,1.0909090909090908,1.5083333333333329,1.1454545454545453,1.433333333333333,1.0,
30,4,2.081818181818181,1.0909090909090908,1.5083333333333329,1.1454545454545453,1.433333333333333,1.0909090909090908,
31,4,2.081818181818181,1.0909090909090908,1.5083333333333329,1.1454545454545453,1.5166666666666662,1.0909090909090908,
32,4,2.081818181818181,1.0,1.5083333333333329,1.1454545454545453,1.5166666666666662,1.0909090909090908,
33,4,2.172727272727272,1.0909090909090908,1.5083333333333329,1.1454545454545453,1.5166666666666662,1.0909090909090908,
34,4,2.172727272727272,1.0909090909090908,1.5083333333333329,1.1454545454545453,1.5999999999999994,1.0909090909090908,
35,4,2.172727272727272,1.0909090909090908,1.5083333333333329,1.1454545454545453,1.5999999999999994,1.0,
36,4,2.263636363636363,1.0909090909090908,1.5083333333333329,1.236363636363636,1.5999999999999994,1.0,
37,4,2.263636363636363,1.0909090909090908,1.5916666666666661,1.236363636363636,1.5999999999999994,1.0,
38,4,2.263636363636363,1.0909090909090908,1.5916666666666661,1.0,1.5999999999999994,1.0,
39,4,2.263636363636363,1.0909090909090908,1.5916666666666661,1.0,1.6833333333333327,1.0,
40,4,2.263636363636363,1.0909090909090908,1.6749999999999994,1.0,1.6833333333333327,1.0,
41,4,2.263636363636363,1.0909090909090908,1.6749999999999994,1.0,1.6833333333333327,1.0,
42,4,2.3545454545454536,1.0909090909090908,1.6749999999999994,1.0,1.6833333333333327,1.0909090909090908,
43,4,2.3545454545454536,1.0909090909090908,1.7583333333333326,1.0,1.6833333333333327,1.0909090909090908,
44,4,2.4454545454545444,1.0909090909090908,1.7583333333333326,1.0,1.6833333333333327,1.1818181818181817,
45,4,2.4454545454545444,1.0909090909090908,1.7583333333333326,1.0,1.766666666666666,1.1818181818181817,
46,4,2.4454545454545444,1.0909090909090908,1.841666666666666,1.0,1.766666666666666,1.1818181818181817,
47,4,2.5363636363636353,1.1818181818181817,1.841666666666666,1.0,1.766666666666666,1.1818181818181817,
48,4,2.5363636363636353,1.1818181818181817,1.841666666666666,1.0,1.8499999999999992,1.1818181818181817,
49,4,2.5363636363636353,1.1818181818181817,1.9249999999999992,1.0,1.8499999999999992,1.1818181818181817,
50,4,2.5363636363636353,1.1818181818181817,1.9249999999999992,1.0,1.8499999999999992,1.1818181818181817,
51,4,2.627272727272726,1.1818181818181817,1.9249999999999992,1.0909090909090908,1.8499999999999992,1.1818181818181817,
52,4,2.4554545454545442,1.0636363636363635,1.7324999999999993,1.0,1.6649999999999994,1.1545454545454543,
53,4,2.4554545454545442,1.0636363636363635,1.7324999999999993,1.0,1.6649999999999994,1.1545454545454543,
54,4,2.4554545454545442,1.0636363636363635,1.7324999999999993,1.0,1.7483333333333326,1.1545454545454543,
55,4,2.4554545454545442,1.0,1.7324999999999993,1.0,1.7483333333333326,1.1545454545454543,
56,4,2.546363636363635,1.0909090909090908,1.7324999999999993,1.0,1.7483333333333326,1.1545454545454543,
57,4,2.546363636363635,1.0909090909090908,1.7324999999999993,1.0,1.8316666666666659,1.1545454545454543,
58,4,2.546363636363635,1.0909090909090908,1.7324999999999993,1.0,1.8316666666666659,1.0,
59,4,2.546363636363635,1.0909090909090908,1.8158333333333325,1.0,1.8316666666666659,1.0,
60,4,2.637272727272726,1.0909090909090908,1.8158333333333325,1.0909090909090908,1.8316666666666659,1.0,
61,4,2.7281818181818167,1.0909090909090908,1.8158333333333325,1.0909090909090908,1.8316666666666659,1.0909090909090908,
62,4,2.7281818181818167,1.0909090909090908,1.8991666666666658,1.0909090909090908,1.8316666666666659,1.0909090909090908,
63,4,2.7281818181818167,1.0909090909090908,1.8991666666666658,1.0909090909090908,1.9149999999999991,1.0909090909090908,
64,4,2.7281818181818167,1.0909090909090908,1.8991666666666658,1.0909090909090908,1.9149999999999991,1.0,
65,4,2.8190909090909075,1.1818181818181817,1.8991666666666658,1.0909090909090908,1.9149999999999991,1.0,
66,4,2.9099999999999984,1.1818181818181817,1.8991666666666658,1.0909090909090908,1.9149999999999991,1.0909090909090908,
67,4,2.9099999999999984,1.1818181818181817,1.8991666666666658,1.0,1.9149999999999991,1.0909090909090908,
68,4,2.9099999999999984,1.1818181818181817,1.982499999999999,1.0,1.9149999999999991,1.0909090909090908,
69,4,2.9099999999999984,1.1818181818181817,1.982499999999999,1.0,1.9983333333333324,1.0909090909090908,
70,4,2.9099999999999984,1.1818181818181817,2.0658333333333325,1.0,1.9983333333333324,1.0909090909090908,
71,4,3.000909090909089,1.1818181818181817,2.0658333333333325,1.0,1.9983333333333324,1.1818181818181817,
72,4,3.000909090909089,1.1818181818181817,2.0658333333333325,1.0,2.0816666666666657,1.1818181818181817,
73,4,3.09181818181818,1.1818181818181817,2.0658333333333325,1.0,2.0816666666666657,1.2727272727272725,
74,4,3.09181818181818,1.1818181818181817,2.149166666666666,1.0,2.0816666666666657,1.2727272727272725,
75,4,3.09181818181818,1.1818181818181817,2.149166666666666,1.0,2.0816666666666657,1.0,
76,4,3.182727272727271,1.1818181818181817,2.149166666666666,1.0,2.0816666666666657,1.0909090909090908,
77,4,3.182727272727271,1.1818181818181817,2.2324999999999995,1.0,2.0816666666666657,1.0909090909090908,
78,4,3.2736363636363617,1.2727272727272725,2.2324999999999995,1.0,2.0816666666666657,1.0909090909090908,
79,4,3.2736363636363617,1.2727272727272725,2.2324999999999995,1.0,2.164999999999999,1.0909090909090908,
80,4,3.2736363636363617,1.2727272727272725,2.315833333333333,1.0,2.164999999999999,1.0909090909090908,
81,4,2.9462727272727256,1.1454545454545453,2.08425,1.0,1.9484999999999992,1.0,
82,4,2.9462727272727256,1.1454545454545453,2.08425,1.0,1.9484999999999992,1.0,
83,4,3.0371818181818164,1.1454545454545453,2.08425,1.0,1.9484999999999992,1.0909090909090908,
84,4,3.0371818181818164,1.0,2.08425,1.0,1.9484999999999992,1.0909090909090908,
85,4,3.0371818181818164,1.0,2.08425,1.0,1.9484999999999992,1.0,
86,4,3.0371818181818164,1.0,2.08425,1.0,2.0318333333333327,1.0,
87,4,3.1280909090909073,1.0,2.08425,1.0,2.0318333333333327,1.0909090909090908,
88,4,3.1280909090909073,1.0,2.08425,1.0,2.115166666666666,1.0909090909090908,
89,4,3.218999999999998,1.0,2.08425,1.0,2.115166666666666,1.1818181818181817,
90,4,3.218999999999998,1.0,2.1675833333333334,1.0,2.115166666666666,1.1818181818181817,
91,4,3.309909090909089,1.0,2.1675833333333334,1.0909090909090908,2.115166666666666,1.1818181818181817,
92,4,3.309909090909089,1.0,2.1675833333333334,1.0909090909090908,2.1984999999999997,1.1818181818181817,
93,4,3.309909090909089,1.0,2.1675833333333334,1.0909090909090908,2.1984999999999997,1.1818181818181817,
94,4,3.309909090909089,1.0,2.1675833333333334,1.0909090909090908,2.1984999999999997,1.0,
95,4,3.4008181818181797,1.0909090909090908,2.1675833333333334,1.0909090909090908,2.1984999999999997,1.0,
96,4,3.4008181818181797,1.0909090909090908,2.1675833333333334,1.0909090909090908,2.281833333333333,1.0,
97,4,3.4008181818181797,1.0909090909090908,2.250916666666667,1.0909090909090908,2.281833333333333,1.0,
98,4,3.4917272727272706,1.0909090909090908,2.250916666666667,1.0909090909090908,2.281833333333333,1.0909090909090908,
99,4,3.5826363636363614,1.0909090909090908,2.250916666666667,1.0909090909090908,2.281833333333333,1.1818181818181817,
100,4,3.5826363636363614,1.0909090909090908,2.250916666666667,1.0909090909090908,2.3651666666666666,1.1818181818181817,
101,4,3.5826363636363614,1.0909090909090908,2.3342500000000004,1.0909090909090908,2.3651666666666666,1.1818181818181817,
102,4,3.5826363636363614,1.0,2.3342500000000004,1.0909090909090908,2.3651666666666666,1.1818181818181817,
103,4,3.5826363636363614,1.0,2.3342500000000004,1.0909090909090908,2.4485,1.1818181818181817,
104,4,3.5826363636363614,1.0,2.3342500000000004,1.0909090909090908,2.4485,1.0,
105,4,3.6735454545454522,1.0,2.3342500000000004,1.0909090909090908,2.4485,1.0909090909090908,
106,4,3.764454545454543,1.0,2.3342500000000004,1.1818181818181817,2.4485,1.0909090909090908,
107,4,3.764454545454543,1.0,2.417583333333334,1.1818181818181817,2.4485,1.0909090909090908,
108,4,3.764454545454543,1.0,2.417583333333334,1.0,2.4485,1.0909090909090908,
109,4,3.855363636363634,1.0,2.417583333333334,1.0,2.4485,1.1818181818181817,
110,4,3.855363636363634,1.0,2.417583333333334,1.0,2.4485,1.0,
111,4,3.4698272727272705,1.0,2.1758250000000006,1.0,2.20365,1.0,
112,4,3.4698272727272705,1.0,2.1758250000000006,1.0,2.2869833333333336,1.0,
113,4,3.5607363636363614,1.0909090909090908,2.1758250000000006,1.0,2.2869833333333336,1.0,
114,4,3.5607363636363614,1.0909090909090908,2.259158333333334,1.0,2.2869833333333336,1.0,
115,4,3.5607363636363614,1.0909090909090908,2.259158333333334,1.0,2.370316666666667,1.0,
116,4,3.5607363636363614,1.0909090909090908,2.259158333333334,1.0,2.370316666666667,1.0,
117,4,3.651645454545452,1.0909090909090908,2.259158333333334,1.0,2.370316666666667,1.0909090909090908,
118,4,3.742554545454543,1.0909090909090908,2.259158333333334,1.0,2.370316666666667,1.1818181818181817,
119,4,3.742554545454543,1.0909090909090908,2.3424916666666675,1.0,2.370316666666667,1.1818181818181817,
120,4,3.742554545454543,1.0909090909090908,2.425825000000001,1.0,2.370316666666667,1.1818181818181817,
121,4,3.742554545454543,1.0909090909090908,2.425825000000001,1.0,2.370316666666667,1.1818181818181817,
122,4,3.742554545454543,1.0909090909090908,2.425825000000001,1.0,2.370316666666667,1.0,
123,4,3.833463636363634,1.1818181818181817,2.425825000000001,1.0,2.370316666666667,1.0,
124,4,3.833463636363634,1.1818181818181817,2.5091583333333345,1.0,2.370316666666667,1.0,
125,4,3.833463636363634,1.1818181818181817,2.5091583333333345,1.0,2.370316666666667,1.0,
126,4,3.9243727272727247,1.1818181818181817,2.5091583333333345,1.0,2.370316666666667,1.0909090909090908,
127,4,3.9243727272727247,1.1818181818181817,2.5091583333333345,1.0,2.4536500000000006,1.0909090909090908,
128,4,4.0152818181818155,1.1818181818181817,2.5091583333333345,1.0909090909090908,2.4536500000000006,1.0909090909090908,
129,4,4.0152818181818155,1.1818181818181817,2.592491666666668,1.0909090909090908,2.4536500000000006,1.0909090909090908,
130,4,4.106190909090906,1.1818181818181817,2.592491666666668,1.0909090909090908,2.4536500000000006,1.1818181818181817,
131,4,4.106190909090906,1.1818181818181817,2.6758250000000015,1.0909090909090908,2.4536500000000006,1.1818181818181817,
132,4,4.106190909090906,1.1818181818181817,2.6758250000000015,1.0909090909090908,2.536983333333334,1.1818181818181817,
133,4,4.106190909090906,1.1818181818181817,2.6758250000000015,1.0909090909090908,2.536983333333334,1.0,
134,4,4.106190909090906,1.0,2.6758250000000015,1.0909090909090908,2.536983333333334,1.0,
135,4,4.197099999999997,1.0,2.6758250000000015,1.1818181818181817,2.536983333333334,1.0,
136,4,4.288009090909088,1.0,2.6758250000000015,1.1818181818181817,2.536983333333334,1.0909090909090908,
137,4,4.288009090909088,1.0,2.6758250000000015,1.1818181818181817,2.536983333333334,1.0,
138,4,4.378918181818179,1.0909090909090908,2.6758250000000015,1.1818181818181817,2.536983333333334,1.0,
139,4,4.378918181818179,1.0909090909090908,2.6758250000000015,1.1818181818181817,2.536983333333334,1.0,
140,4,4.378918181818179,1.0,2.6758250000000015,1.1818181818181817,2.536983333333334,1.0,
141,4,3.941026363636361,1.0,2.491575833333335,1.0636363636363635,2.2832850000000007,1.0,
142,4,3.941026363636361,1.0,2.491575833333335,1.0636363636363635,2.2832850000000007,1.0,
143,4,4.031935454545452,1.0909090909090908,2.491575833333335,1.0636363636363635,2.2832850000000007,1.0,
144,4,4.031935454545452,1.0909090909090908,2.491575833333335,1.0636363636363635,2.366618333333334,1.0,
145,4,4.122844545454543,1.0909090909090908,2.491575833333335,1.0636363636363635,2.366618333333334,1.0909090909090908,
146,4,4.122844545454543,1.0909090909090908,2.491575833333335,1.0636363636363635,2.4499516666666676,1.0909090909090908,
147,4,4.213753636363633,1.0909090909090908,2.491575833333335,1.1545454545454543,2.4499516666666676,1.0909090909090908,
148,4,4.213753636363633,1.0909090909090908,2.5749091666666684,1.1545454545454543,2.4499516666666676,1.0909090909090908,
149,4,4.213753636363633,1.0909090909090908,2.5749091666666684,1.1545454545454543,2.4499516666666676,1.0,
150,4,4.213753636363633,1.0909090909090908,2.5749091666666684,1.1545454545454543,2.4499516666666676,1.0,
151,4,4.213753636363633,1.0909090909090908,2.5749091666666684,1.1545454545454543,2.533285000000001,1.0,
152,4,4.213753636363633,1.0909090909090908,2.658242500000002,1.1545454545454543,2.533285000000001,1.0,
153,4,4.304662727272724,1.0909090909090908,2.658242500000002,1.1545454545454543,2.533285000000001,1.0909090909090908,
154,4,4.304662727272724,1.0909090909090908,2.7415758333333353,1.1545454545454543,2.533285000000001,1.0909090909090908,
155,4,4.304662727272724,1.0909090909090908,2.7415758333333353,1.0,2.533285000000001,1.0909090909090908,
156,4,4.395571818181815,1.0909090909090908,2.7415758333333353,1.0,2.533285000000001,1.1818181818181817,
157,4,4.395571818181815,1.0909090909090908,2.7415758333333353,1.0,2.6166183333333346,1.1818181818181817,
158,4,4.395571818181815,1.0909090909090908,2.824909166666669,1.0,2.6166183333333346,1.1818181818181817,
159,4,4.486480909090906,1.0909090909090908,2.824909166666669,1.0909090909090908,2.6166183333333346,1.1818181818181817,
160,4,4.486480909090906,1.0909090909090908,2.824909166666669,1.0909090909090908,2.699951666666668,1.1818181818181817,
161,4,4.486480909090906,1.0,2.824909166666669,1.0909090909090908,2.699951666666668,1.1818181818181817,
162,4,4.577389999999997,1.0,2.824909166666669,1.0909090909090908,2.699951666666668,1.2727272727272725,
163,4,4.577389999999997,1.0,2.9082425000000023,1.0909090909090908,2.699951666666668,1.2727272727272725,
164,4,4.577389999999997,1.0,2.9082425000000023,1.0909090909090908,2.7832850000000016,1.2727272727272725,
165,4,4.668299090909088,1.0,2.9082425000000023,1.1818181818181817,2.7832850000000016,1.2727272727272725,
166,4,4.759208181818178,1.0909090909090908,2.9082425000000023,1.1818181818181817,2.7832850000000016,1.2727272727272725,
167,4,4.759208181818178,1.0909090909090908,2.9915758333333358,1.1818181818181817,2.7832850000000016,1.2727272727272725,
168,4,4.759208181818178,1.0909090909090908,2.9915758333333358,1.1818181818181817,2.866618333333335,1.2727272727272725,
169,4,4.759208181818178,1.0909090909090908,3.0749091666666692,1.1818181818181817,2.866618333333335,1.2727272727272725,
170,4,4.759208181818178,1.0909090909090908,3.0749091666666692,1.0,2.866618333333335,1.2727272727272725,
171,4,4.850117272727269,1.0909090909090908,3.0749091666666692,1.0909090909090908,2.866618333333335,1.2727272727272725,
172,4,4.365105545454543,1.0,2.767418250000002,1.0,2.663289833333335,1.1454545454545453,
173,4,4.365105545454543,1.0,2.8507515833333357,1.0,2.663289833333335,1.1454545454545453,
174,4,4.4560146363636335,1.0,2.8507515833333357,1.0,2.663289833333335,1.236363636363636,
175,4,4.4560146363636335,1.0,2.934084916666669,1.0,2.663289833333335,1.236363636363636,
176,4,4.4560146363636335,1.0,2.934084916666669,1.0,2.7466231666666685,1.236363636363636,
177,4,4.546923727272724,1.0909090909090908,2.934084916666669,1.0,2.7466231666666685,1.236363636363636,
178,4,4.637832818181815,1.0909090909090908,2.934084916666669,1.0909090909090908,2.7466231666666685,1.236363636363636,
179,4,4.637832818181815,1.0909090909090908,2.934084916666669,1.0909090909090908,2.829956500000002,1.236363636363636,
180,4,4.728741909090906,1.0909090909090908,2.934084916666669,1.0909090909090908,2.829956500000002,1.327272727272727,
181,4,4.728741909090906,1.0909090909090908,2.934084916666669,1.0909090909090908,2.9132898333333355,1.327272727272727,
182,4,4.728741909090906,1.0909090909090908,3.0174182500000026,1.0909090909090908,2.9132898333333355,1.327272727272727,
183,4,4.728741909090906,1.0,3.0174182500000026,1.0909090909090908,2.9132898333333355,1.327272727272727,
184,4,4.819650999999997,1.0,3.0174182500000026,1.0909090909090908,2.9132898333333355,1.4181818181818178,
185,4,4.819650999999997,1.0,3.0174182500000026,1.0909090909090908,2.9132898333333355,1.0,
186,4,4.819650999999997,1.0,3.0174182500000026,1.0909090909090908,2.9132898333333355,1.0,
187,4,4.819650999999997,1.0,3.0174182500000026,1.0909090909090908,2.996623166666669,1.0,
188,4,4.819650999999997,1.0,3.100751583333336,1.0909090909090908,2.996623166666669,1.0,
189,4,4.910560090909088,1.0,3.100751583333336,1.0909090909090908,2.996623166666669,1.0909090909090908,
190,4,5.0014691818181785,1.0,3.100751583333336,1.0909090909090908,2.996623166666669,1.1818181818181817,
191,4,5.0014691818181785,1.0,3.100751583333336,1.0909090909090908,3.0799565000000024,1.1818181818181817,
192,4,5.0014691818181785,1.0,3.1840849166666696,1.0909090909090908,3.0799565000000024,1.1818181818181817,
193,4,5.0014691818181785,1.0,3.267418250000003,1.0909090909090908,3.0799565000000024,1.1818181818181817,
194,4,5.0014691818181785,1.0,3.267418250000003,1.0909090909090908,3.163289833333336,1.1818181818181817,
195,4,5.092378272727269,1.0,3.267418250000003,1.0909090909090908,3.163289833333336,1.2727272727272725,
196,4,5.18328736363636,1.0,3.267418250000003,1.0909090909090908,3.163289833333336,1.3636363636363633,
197,4,5.18328736363636,1.0,3.3507515833333366,1.0909090909090908,3.163289833333336,1.3636363636363633,
198,4,5.18328736363636,1.0,3.3507515833333366,1.0909090909090908,3.2466231666666694,1.3636363636363633,
199,4,5.274196454545451,1.0,3.3507515833333366,1.0909090909090908,3.2466231666666694,1.4545454545454541,
200,4,5.274196454545451,1.0,3.43408491666667,1.0909090909090908,3.2466231666666694,1.4545454545454541,
201,4,5.274196454545451,1.0,3.43408491666667,1.0909090909090908,3.329956500000003,1.4545454545454541,
202,4,4.746776809090906,1.0,3.1740097583333364,1.0,2.9969608500000025,1.3090909090909089,
203,4,4.746776809090906,1.0,3.1740097583333364,1.0,2.9969608500000025,1.0,
204,4,4.837685899999997,1.0,3.1740097583333364,1.0,2.9969608500000025,1.0909090909090908,
205,4,4.928594990909088,1.0909090909090908,3.1740097583333364,1.0,2.9969608500000025,1.0909090909090908,
206,4,4.928594990909088,1.0909090909090908,3.25734309166667,1.0,2.9969608500000025,1.0909090909090908,
207,4,4.928594990909088,1.0909090909090908,3.25734309166667,1.0,3.080294183333336,1.0909090909090908,
208,4,5.019504081818178,1.0909090909090908,3.25734309166667,1.0,3.080294183333336,1.1818181818181817,
209,4,5.019504081818178,1.0909090909090908,3.3406764250000034,1.0,3.080294183333336,1.1818181818181817,
210,4,5.019504081818178,1.0909090909090908,3.3406764250000034,1.0,3.1636275166666694,1.1818181818181817,
211,4,5.019504081818178,1.0909090909090908,3.3406764250000034,1.0,3.246960850000003,1.1818181818181817,
212,4,5.110413172727269,1.0909090909090908,3.3406764250000034,1.0,3.246960850000003,1.2727272727272725,
213,4,5.20132226363636,1.0909090909090908,3.3406764250000034,1.0909090909090908,3.246960850000003,1.2727272727272725,
214,4,5.20132226363636,1.0909090909090908,3.3406764250000034,1.0909090909090908,3.3302941833333364,1.2727272727272725,
215,4,5.20132226363636,1.0909090909090908,3.424009758333337,1.0909090909090908,3.3302941833333364,1.2727272727272725,
216,4,5.20132226363636,1.0,3.424009758333337,1.0909090909090908,3.3302941833333364,1.2727272727272725,
217,4,5.292231354545451,1.0,3.424009758333337,1.0909090909090908,3.3302941833333364,1.3636363636363633,
218,4,5.292231354545451,1.0,3.424009758333337,1.0909090909090908,3.41362751666667,1.3636363636363633,
219,4,5.383140445454542,1.0,3.424009758333337,1.0909090909090908,3.41362751666667,1.4545454545454541,
220,4,5.383140445454542,1.0,3.5073430916666704,1.0909090909090908,3.41362751666667,1.4545454545454541,
221,4,5.383140445454542,1.0,3.5073430916666704,1.0909090909090908,3.4969608500000033,1.4545454545454541,
222,4,5.474049536363633,1.0,3.5073430916666704,1.0909090909090908,3.4969608500000033,1.545454545454545,
223,4,5.474049536363633,1.0,3.5073430916666704,1.0909090909090908,3.580294183333337,1.545454545454545,
224,4,5.474049536363633,1.0,3.590676425000004,1.0909090909090908,3.580294183333337,1.545454545454545,
225,4,5.474049536363633,1.0,3.590676425000004,1.0909090909090908,3.6636275166666703,1.545454545454545,
226,4,5.474049536363633,1.0,3.6740097583333373,1.0909090909090908,3.6636275166666703,1.545454545454545,
227,4,5.474049536363633,1.0,3.6740097583333373,1.0909090909090908,3.6636275166666703,1.0,
228,4,5.564958627272723,1.0,3.6740097583333373,1.0909090909090908,3.6636275166666703,1.0909090909090908,
229,4,5.564958627272723,1.0,3.6740097583333373,1.0909090909090908,3.746960850000004,1.0909090909090908,
230,4,5.564958627272723,1.0,3.757343091666671,1.0909090909090908,3.746960850000004,1.0909090909090908,
231,4,5.655867718181814,1.0,3.757343091666671,1.1818181818181817,3.746960850000004,1.0909090909090908,
232,4,5.090280946363633,1.0,3.4649421158333373,1.0636363636363635,3.3722647650000033,1.0,
233,4,5.090280946363633,1.0,3.4649421158333373,1.0,3.3722647650000033,1.0,
234,4,5.1811900372727235,1.0,3.4649421158333373,1.0,3.3722647650000033,1.0909090909090908,
235,4,5.1811900372727235,1.0,3.4649421158333373,1.0,3.4555980983333368,1.0909090909090908,
236,4,5.1811900372727235,1.0,3.548275449166671,1.0,3.4555980983333368,1.0909090909090908,
237,4,5.272099128181814,1.0,3.548275449166671,1.0,3.4555980983333368,1.1818181818181817,
238,4,5.363008219090905,1.0909090909090908,3.548275449166671,1.0,3.4555980983333368,1.1818181818181817,
239,4,5.363008219090905,1.0909090909090908,3.548275449166671,1.0,3.5389314316666702,1.1818181818181817,
240,4,5.453917309999996,1.0909090909090908,3.548275449166671,1.0,3.5389314316666702,1.2727272727272725,
241,4,5.453917309999996,1.0909090909090908,3.548275449166671,1.0,3.6222647650000037,1.2727272727272725,
242,4,5.453917309999996,1.0909090909090908,3.6316087825000043,1.0,3.6222647650000037,1.2727272727272725,
243,4,5.453917309999996,1.0909090909090908,3.6316087825000043,1.0,3.6222647650000037,1.0,
244,4,5.544826400909087,1.0909090909090908,3.6316087825000043,1.0,3.6222647650000037,1.0909090909090908,
245,4,5.544826400909087,1.0909090909090908,3.6316087825000043,1.0,3.705598098333337,1.0909090909090908,
246,4,5.544826400909087,1.0909090909090908,3.7149421158333378,1.0,3.705598098333337,1.0909090909090908,
247,4,5.635735491818178,1.0909090909090908,3.7149421158333378,1.0,3.705598098333337,1.1818181818181817,
248,4,5.635735491818178,1.0909090909090908,3.7149421158333378,1.0,3.7889314316666707,1.1818181818181817,
249,4,5.635735491818178,1.0909090909090908,3.7149421158333378,1.0,3.872264765000004,1.1818181818181817,
250,4,5.7266445827272685,1.0909090909090908,3.7149421158333378,1.0,3.872264765000004,1.2727272727272725,
251,4,5.7266445827272685,1.0909090909090908,3.7982754491666713,1.0,3.872264765000004,1.2727272727272725,
252,4,5.7266445827272685,1.0909090909090908,3.7982754491666713,1.0,3.872264765000004,1.0,
253,4,5.7266445827272685,1.0,3.7982754491666713,1.0,3.872264765000004,1.0,
254,4,5.817553673636359,1.0,3.7982754491666713,1.0,3.872264765000004,1.0909090909090908,
255,4,5.817553673636359,1.0,3.7982754491666713,1.0,3.9555980983333376,1.0909090909090908,
256,4,5.817553673636359,1.0,3.8816087825000047,1.0,3.9555980983333376,1.0909090909090908,
257,4,5.817553673636359,1.0,3.8816087825000047,1.0,4.038931431666671,1.0909090909090908,
258,4,5.90846276454545,1.0,3.8816087825000047,1.0,4.038931431666671,1.1818181818181817,
259,4,5.999371855454541,1.0,3.8816087825000047,1.0,4.038931431666671,1.2727272727272725,
260,4,5.999371855454541,1.0,3.8816087825000047,1.0,4.122264765000004,1.2727272727272725,
261,4,5.999371855454541,1.0,3.964942115833338,1.0,4.122264765000004,1.2727272727272725,
262,4,5.399434669909087,1.0,3.5684479042500046,1.0,3.710038288500004,1.0,
263,4,5.4903437608181775,1.0,3.5684479042500046,1.0,3.710038288500004,1.0909090909090908,
264,4,5.4903437608181775,1.0,3.5684479042500046,1.0,3.7933716218333373,1.0909090909090908,
265,4,5.581252851727268,1.0,3.5684479042500046,1.0,3.7933716218333373,1.1818181818181817,
266,4,5.581252851727268,1.0,3.5684479042500046,1.0,3.7933716218333373,1.0,
267,4,5.581252851727268,1.0,3.5684479042500046,1.0,3.876704955166671,1.0,
268,4,5.581252851727268,1.0,3.5684479042500046,1.0,3.876704955166671,1.0,
269,4,5.581252851727268,1.0,3.651781237583338,1.0,3.876704955166671,1.0,
270,4,5.672161942636359,1.0909090909090908,3.651781237583338,1.0,3.876704955166671,1.0,
271,4,5.672161942636359,1.0909090909090908,3.651781237583338,1.0,3.876704955166671,1.0,
272,4,5.76307103354545,1.0909090909090908,3.651781237583338,1.0,3.876704955166671,1.0909090909090908,
